id,titulo,empresa,link,data_coleta
a7de1a24,Banco de Talento Afirmativo para LGBTI+,MOSAIC,https://mosaic.wd5.myworkdayjobs.com/pt-BR/mosaic/job/Banco-de-Talento-Afirmativo-para-LGBTI-_48707?q=Candeias,
a97de6ef,Banco de Talentos - Afirmativo para Mulheres (abrangência nacional),MOSAIC,https://mosaic.wd5.myworkdayjobs.com/pt-BR/mosaic/job/BR---Virtual---Brazil-Sales/Banco-de-Talentos---Afirmativo-para-Mulheres--abrangncia-nacional-_55939?q=Candeias,
29211332,Banco de Talentos Afirmativo para Profissionais com Deficiência - PCD,MOSAIC,https://mosaic.wd5.myworkdayjobs.com/pt-BR/mosaic/job/BR---Virtual---Brazil-Sales/Banco-de-Talentos-Exclusivo-para-Profissionais-com-Deficincia---PCD_35768?q=Candeias,
3828e729,BANCO DE TALENTOS - Pessoa com Deficiência,BRACELL,https://averis.wd3.myworkdayjobs.com/pt-BR/RGE/job/Camaari/BANCO-DE-TALENTOS---Pessoa-com-Deficincia_R189866?q=Cama%C3%A7ari,
1ea3b4c5,BANCO DE TALENTOS - Mulheres na Operação e Manutenção,BRACELL,https://averis.wd3.myworkdayjobs.com/pt-BR/RGE/job/Camaari/BANCO-DE-TALENTOS---Mulheres-na-Operao-e-Manuteno_R189870?q=Cama%C3%A7ari,
2f243f6c,BANCO DE TALENTOS - Pessoa com Deficiência,BRACELL,https://averis.wd3.myworkdayjobs.com/pt-BR/RGE/job/Alagoinhas/BANCO-DE-TALENTOS---Pessoa-com-Deficincia_R189869?q=Alagoinhas,
51d9ce5c,BANCO DE TALENTOS,BRACELL,https://averis.wd3.myworkdayjobs.com/pt-BR/RGE/job/Alagoinhas/Banco-de-Talentos_R178510?q=Alagoinhas,
acb223bc,Banco de talentos Pessoas Negras,BRASKEM,https://epiw.fa.la1.oraclecloud.com/hcmUI/CandidateExperience/pt-BR/sites/CX_1001/job/932/,2026-02-15T23:08:13.156716
bbca6c51,Banco de Talentos - MFX,MFX,https://mfx.inhire.app/vagas/049b0f53-f71d-464e-ada3-adcb99547164/banco-de-talentos-mfx,2026-04-03T15:32:12.157328
0b6f333b,Estagiário de Engenharia Elétrica,MFX,https://mfx.inhire.app/vagas/8da6c462-6376-46fe-9bd1-f0256ce2391b/estagiario-de-engenharia-eletrica,2026-04-03T15:32:12.157328
ce1dedc5,Estagiário da Qualidade,MFX,https://mfx.inhire.app/vagas/5541cb09-f678-4e1c-b3ce-20fe159e2f99/estagiario-da-qualidade,2026-04-14T21:34:12.438426
56efd4d9,Auxiliar Administrativo – PCD,INTERMARÍTIMA,https://intermaritima.inhire.app/vagas/cd23356a-df6d-4486-b398-51221f06e4ea/auxiliar-administrativo-pcd,2026-04-15T21:25:25.949823
e1912f99,Banco de Talentos - Fábrica,JDE PEET'S,https://careers-br.jdepeets.com/pt-BR/job-posting-detail/?id=744000128216105,2026-05-25T16:53:37.923813
1592684e,Ajudante de Produção (Banco de Talentos),BRIDGESTONE,https://bridgestone.wd5.myworkdayjobs.com/pt-BR/LATAMExternalCareers/job/Baha-Brazil/Ajudante-de-Produo--Banco-de-Talentos-_2026_12364?q=Bahia,2026-05-27T21:42:54.011470
40451d3b,Técnico Mecatrônico,BRIDGESTONE,https://bridgestone.wd5.myworkdayjobs.com/pt-BR/LATAMExternalCareers/job/Baha-Brazil/Tcnico-Mecatrnico_2026_13488?q=Bahia,2026-06-09T21:35:20.352848
8a6d761b,"Advogado Pleno – Governança de Dados e Compliance Regulatório
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/11259225?jobBoardSource=gupy_public_page,2026-06-16T14:10:48.613006
f870dec8,"Analista de Redes e Segurança SR (Cyber Security)
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/10965010?jobBoardSource=gupy_public_page,2026-06-16T14:10:48.613006
c4ed81bc,"Banco de Talentos - BYD Bahia
Camaçari - BA
Banco de talentos",BYD,https://bydbrasil.gupy.io/jobs/5113711?jobBoardSource=gupy_public_page,2026-06-16T14:10:48.613006
11b95968,"Banco de Talentos || CIMATEC
Camaçari - BA
Banco de talentos",BYD,https://bydbrasil.gupy.io/jobs/11217408?jobBoardSource=gupy_public_page,2026-06-16T14:10:48.613006
35bfb474,"Banco de Talentos || INDEX 2026
Camaçari - BA
Banco de talentos",BYD,https://bydbrasil.gupy.io/jobs/11249527?jobBoardSource=gupy_public_page,2026-06-16T14:10:48.613006
9a549f6f,"Supervisor de Operações de RH
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/11452291?jobBoardSource=gupy_public_page,2026-06-16T14:10:48.613006
ce096a31,"Supervisor de Recursos Humanos - Divisão 2 (Baterias)
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/10937668?jobBoardSource=gupy_public_page,2026-06-16T14:10:48.613006
5ffa7c94,"TRILHOS | BANCO DE TALENTOS - TÉCNICO DE ATENDIMENTO MANUTENÇÃO MATERIAL RODANTE
Salvador - BA
Banco de talentos",MOTIVA,https://motiva.gupy.io/jobs/11002955?jobBoardSource=gupy_public_page,2026-06-16T14:10:48.613006
d4dd56c7,"BANCO DE TALENTOS - Estágio Técnico
Camaçari - BA
Banco de talentos",KORDSA,https://kordsa.gupy.io/jobs/11043849?jobBoardSource=gupy_public_page,2026-06-16T14:10:48.613006
7ba30b6a,"BANCO DE TALENTOS PESSOAS COM DEFICIÊNCIA - NÍVEL BRASIL
Salvador - BA
Banco de talentos",LM MOBILIDADE,https://lmvagas.gupy.io/jobs/9431665?jobBoardSource=gupy_public_page,2026-06-16T14:10:48.613006
c86b7e70,"BANCO DE TALENTOS - CANDEIAS-CAMAÇARI/BA
Candeias - BA
Banco de talentos",TIMAC AGRO,https://timacagro.gupy.io/jobs/10617198?jobBoardSource=gupy_public_page,2026-06-16T14:10:48.613006
f922ad51,"BANCO DE TALENTOS - COMERCIAL - MINAS GERAIS
Candeias - BA e Remoto
Banco de talentos",TIMAC AGRO,https://timacagro.gupy.io/jobs/562709?jobBoardSource=gupy_public_page,2026-06-16T14:10:48.613006
50180dfb,"SEMEAR (PROGRAMA DE APRENDIZ 2026) - CANDEIAS-CAMAÇARI/BA
Candeias - BA
Aprendiz",TIMAC AGRO,https://timacagro.gupy.io/jobs/10212941?jobBoardSource=gupy_public_page,2026-06-16T14:10:48.613006
f02c1f8b,"SEMEAR (PROGRAMA DE ESTÁGIO SUPERIOR 2026) - CANDEIAS-CAMAÇARI/BA
Candeias - BA
Efetivo",TIMAC AGRO,https://timacagro.gupy.io/jobs/10503372?jobBoardSource=gupy_public_page,2026-06-16T14:10:48.613006
92e99d6b,"SEMEAR (PROGRAMA DE ESTÁGIO TÉCNICO 2026) - CANDEIAS-CAMAÇARI/BA
Candeias - BA
Efetivo",TIMAC AGRO,https://timacagro.gupy.io/jobs/10503594?jobBoardSource=gupy_public_page,2026-06-16T14:10:48.613006
b44ab2d2,"TALENTOS DO AMANHÃ (PROGRAMA DE PCD) BANCO DE TALENTOS - CANDEIAS/BA
Candeias - BA
Banco de talentos",TIMAC AGRO,https://timacagro.gupy.io/jobs/10617284?jobBoardSource=gupy_public_page,2026-06-16T14:10:48.613006
b29e1bb9,"[Banco de Talentos 2026] - Auxiliar de Produção
Simões Filho - BA
Banco de talentos",ENGEPACK,https://engepack.gupy.io/jobs/10974657?jobBoardSource=gupy_public_page,2026-06-16T14:10:48.613006
8fcd61cc,"[Banco de Talentos 2026] - Auxiliar de Produção PCR
Simões Filho - BA
Banco de talentos",ENGEPACK,https://engepack.gupy.io/jobs/5079656?jobBoardSource=gupy_public_page,2026-06-16T14:10:48.613006
13c0b770,"[Banco de Talentos 2026] - JOVEM APRENDIZ
Simões Filho - BA
Banco de talentos",ENGEPACK,https://engepack.gupy.io/jobs/5937818?jobBoardSource=gupy_public_page,2026-06-16T14:10:48.613006
4b479442,"[Banco de Talentos 2026] - Operador de Empilhadeira
Simões Filho - BA
Banco de talentos",ENGEPACK,https://engepack.gupy.io/jobs/10754195?jobBoardSource=gupy_public_page,2026-06-16T14:10:48.613006
7d75009a,"[Banco de Talentos 2026] - Pessoas com Deficiência (PCD)
Simões Filho - BA
Banco de talentos",ENGEPACK,https://engepack.gupy.io/jobs/3090739?jobBoardSource=gupy_public_page,2026-06-16T14:10:48.613006
e74cc89d,"Logística - Conferente de Armazém (Geo NE - Alagoas, Sergipe, Pernambuco, Paraíba e Bahia)
Olinda - PE
Banco de talentos",AMBEV,https://ambev.gupy.io/jobs/10944875?jobBoardSource=gupy_public_page,2026-06-16T14:10:48.613006
20a318a9,"Banco de talentos #vocênakempetro
Salvador - BA e Híbrido
Banco de talentos",KEMPETRO,https://vocenakempetro.gupy.io/jobs/6505735?jobBoardSource=gupy_public_page,2026-06-16T14:10:48.613006
9531f0d1,"Analista Financeiro SR (Planejamento - FP&A) | Salvador
Salvador - BA
Efetivo",WILSON SONS,https://wilsonsons.gupy.io/jobs/11479232?jobBoardSource=gupy_public_page,2026-06-16T14:10:48.613006
ee4e3973,"Banco de Talentos | Auxiliar de Operações Pátio | Salvador
Salvador - BA
Banco de talentos",WILSON SONS,https://wilsonsons.gupy.io/jobs/11238568?jobBoardSource=gupy_public_page,2026-06-16T14:10:48.613006
2083c84d,"Banco de Talentos | Auxiliar de Operações Terminal | Salvador
Salvador - BA
Banco de talentos",WILSON SONS,https://wilsonsons.gupy.io/jobs/10735628?jobBoardSource=gupy_public_page,2026-06-16T14:10:48.613006
9c0fec2f,"Banco de Talentos | Operador (a) de Trator de Pátio | Salvador
Salvador - BA
Banco de talentos",WILSON SONS,https://wilsonsons.gupy.io/jobs/8975642?jobBoardSource=gupy_public_page,2026-06-16T14:10:48.613006
284a63ec,"Banco de Talentos Exclusivo para Pessoas com Deficiência (PCD) - Bahia
Camaçari - BA
Banco de talentos",MOHAWK,https://mohawk.gupy.io/jobs/11241368?jobBoardSource=gupy_public_page,2026-06-16T14:10:48.613006
578d1d39,"Operador Industrial II
Camaçari - BA
Efetivo",MOHAWK,https://mohawk.gupy.io/jobs/11241404?jobBoardSource=gupy_public_page,2026-06-16T14:10:48.613006
1245129d,"Banco de Talentos - Aprendiz - Simões Filho/BA
Simões Filho - BA
Banco de talentos",YPÊ,https://carreirasype.gupy.io/jobs/6688462?jobBoardSource=gupy_public_page,2026-06-16T14:10:48.613006
aca1d4f7,"[ BANCO DE TALENTOS - CONSULTOR DE VENDAS - BAHIA]
Salvador - BA
Banco de talentos",3CORAÇÕES,https://3coracoes.gupy.io/jobs/11157539?jobBoardSource=gupy_public_page,2026-06-16T14:10:48.613006
f362d0a5,"[BANCO DE TALENTOS] - Feira de Empregabilidade FIEC
Eusébio - CE
Banco de talentos",3CORAÇÕES,https://3coracoes.gupy.io/jobs/10952095?jobBoardSource=gupy_public_page,2026-06-16T14:10:48.613006
661d2c5c,"[BANCO DE TALENTOS - FEIRA DE EMPREGABILIDADE UNIFAMETRO]
Eusébio - CE
Banco de talentos",3CORAÇÕES,https://3coracoes.gupy.io/jobs/11105283?jobBoardSource=gupy_public_page,2026-06-16T14:10:48.613006
51d0f24d,"[ BANCO DE TALENTOS - PROMOTOR DE VENDAS - BAHIA]
Salvador - BA
Banco de talentos",3CORAÇÕES,https://3coracoes.gupy.io/jobs/11157630?jobBoardSource=gupy_public_page,2026-06-16T14:10:48.613006
a2e9ec87,"FEIRAO DE EMPREGOS - JABOATÃO DOS GUARARAPES (Banco de Talentos)
Jaboatão dos Guararapes - PE
Banco de talentos",3CORAÇÕES,https://3coracoes.gupy.io/jobs/10085834?jobBoardSource=gupy_public_page,2026-06-16T14:10:48.613006
603f783e,"Banco de Talentos PCD | Obras na Bahia
Camaçari - BA
Banco de talentos",MRV&CO,https://vagas-mrveco.gupy.io/jobs/9952622?jobBoardSource=gupy_public_page,2026-06-16T14:10:48.613006
8d7e1467,"Analista de Negócios
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/11496572?jobBoardSource=gupy_public_page,2026-06-16T22:22:44.165880
ba89e6cc,"Especialista de Remuneração (Inglês Avançado)
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/11500441?jobBoardSource=gupy_public_page,2026-06-16T22:22:44.165880
1f5d2a4b,"CONSULTOR(A) TÉCNICO(A) COMERCIAL (PRODUÇÃO ANIMAL) - FEIRA DE SANTANA / BA
Feira de Santana - BA
Efetivo",TIMAC AGRO,https://timacagro.gupy.io/jobs/11503047?jobBoardSource=gupy_public_page,2026-06-17T17:31:58.159233
7d7986d1,Analista Pleno de Conformidade Aduaneira e OEA,BRASKEM,https://epiw.fa.la1.oraclecloud.com/hcmUI/CandidateExperience/pt-BR/sites/CX_1001/job/6869/,2026-06-17T17:31:58.159233
7db3c6e8,"Logística - Analista De Distribuição AS (Salvador)
Salvador - BA
Efetivo",AMBEV,https://ambev.gupy.io/jobs/11485621?jobBoardSource=gupy_public_page,2026-06-18T17:30:32.471976
16247b09,"Auxiliar de Manutenção | Salvador
Salvador - BA
Efetivo",WILSON SONS,https://wilsonsons.gupy.io/jobs/11517108?jobBoardSource=gupy_public_page,2026-06-19T17:09:10.291981
e53fa673,"Eletricista I - Salvador
Salvador - BA
Banco de talentos",WILSON SONS,https://wilsonsons.gupy.io/jobs/11517032?jobBoardSource=gupy_public_page,2026-06-19T17:09:10.291981
1cfdfa08,"Mecânico de Manutenção I - Salvador
Salvador - BA
Banco de talentos",WILSON SONS,https://wilsonsons.gupy.io/jobs/11516979?jobBoardSource=gupy_public_page,2026-06-19T17:09:10.291981
11e84937,"Técnico/Técnica de Segurança do Trabalho (CDD Salvador/BA)
Salvador - BA
Efetivo",AMBEV,https://ambev.gupy.io/jobs/11517452?jobBoardSource=gupy_public_page,2026-06-19T21:09:19.328905
0f4fdab6,TÉCNICO(A) DE INSPEÇÃO II,ACELEN,https://acelen.jobs.recrut.ai/job/7CDIZZ,2026-06-25T16:55:11.393024
035f07d2,"VAGA AFIRMATIVA PCD - Conferente de Armazém - Turno C (CDD SALVADOR)
Salvador - BA
Banco de talentos",AMBEV,https://ambev.gupy.io/jobs/11167345?jobBoardSource=gupy_public_page,2026-06-25T21:38:12.358095
f4e8eed7,"Analista de Suprimentos I - Comprador (a)
Salvador - BA
Efetivo",ENGEPACK,https://engepack.gupy.io/jobs/11587469?jobBoardSource=gupy_public_page,2026-07-06T17:27:48.728202
646ecd4a,"Vendedor(a) Externo Sênior - Representante de Vendas (CDD Feira de Santana/BA)
Feira de Santana - BA
Efetivo",AMBEV,https://ambev.gupy.io/jobs/11584851?jobBoardSource=gupy_public_page,2026-07-06T21:32:44.185633
18898d0d,"Analista de Atração e Seleção - Divisão 11
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/11591358?jobBoardSource=gupy_public_page,2026-07-07T16:56:57.846186
6b3c6cd5,"BANCO DE TALENTOS - Operador (a) de Produção
Camaçari - BA
Banco de talentos",KORDSA,https://kordsa.gupy.io/jobs/11596743?jobBoardSource=gupy_public_page,2026-07-07T16:56:57.846186
3c32d1e5,"PESSOA AUXILIAR DE LOGÍSTICA- SIMÕES FILHO/BA
Salvador - BA
Efetivo",ALVOAR LÁCTEOS,https://alvoarlacteos.gupy.io/jobs/11598239?jobBoardSource=gupy_public_page,2026-07-07T21:31:50.176781
71e9763c,"Analista de Backoffice Pleno (Inglês Avançado)
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/11604130?jobBoardSource=gupy_public_page,2026-07-08T16:39:29.474074
b879e18d,"Supervisor de Desenvolvimento de Produtos
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/11603273?jobBoardSource=gupy_public_page,2026-07-08T16:39:29.474074
d16ffb08,"Supervisor de Operações Logísticas
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/11603812?jobBoardSource=gupy_public_page,2026-07-08T16:39:29.474074
f1c97608,"Supervisor de TI
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/11603134?jobBoardSource=gupy_public_page,2026-07-08T16:39:29.474074
2346b17f,"Banco de Talentos | Jovem Aprendiz
Camaçari - BA
Banco de talentos",KORDSA,https://kordsa.gupy.io/jobs/11609810?jobBoardSource=gupy_public_page,2026-07-09T17:01:38.327825
08276b5a,"Banco de Talentos | Pessoa com deficiência (PCD)
Camaçari - BA
Banco de talentos",KORDSA,https://kordsa.gupy.io/jobs/11609923?jobBoardSource=gupy_public_page,2026-07-09T17:01:38.327825
0030273e,"Estágio em Suprimentos (Compras)
Salvador - BA e Híbrido
Estágio",ENGEPACK,https://engepack.gupy.io/jobs/11609202?jobBoardSource=gupy_public_page,2026-07-09T17:01:38.327825
42267f98,"Programa de Estágio | Grau Técnico - Laboratório
Camaçari - BA
Efetivo",CETREL,https://cetrel.gupy.io/jobs/11613747?jobBoardSource=gupy_public_page,2026-07-10T16:54:29.531602
ad02be1b,"PESSOA SUPERVISORA DE VENDAS (KEY ACCOUNT) - SALVADOR/BA
Salvador - BA
Efetivo",ALVOAR LÁCTEOS,https://alvoarlacteos.gupy.io/jobs/11617476?jobBoardSource=gupy_public_page,2026-07-10T21:04:47.443299
d613c565,"PESSOA VENDEDOR (KEY ACCOUNT) – SALVADOR/BA
Salvador - BA
Efetivo",ALVOAR LÁCTEOS,https://alvoarlacteos.gupy.io/jobs/11626747?jobBoardSource=gupy_public_page,2026-07-13T20:53:50.968135
69d94b8c,"Operador(a) de Execução e Vendas
Salvador - BA
Efetivo",SOLAR COCA COLA,https://solarcocacola.gupy.io/jobs/11629673?jobBoardSource=gupy_public_page,2026-07-14T15:56:29.079177
fe7ba0e5,Mecânico IV,MFX,https://mfx.inhire.app/vagas/237df15f-e312-43bc-b38a-db7b276377d9/mecanico-iv,2026-07-14T20:50:13.142893
8e21c03d,"Técnico(a) em Eletrotécnica (Foco em Operação e Manutenção de Subestação)
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/11638460?jobBoardSource=gupy_public_page,2026-07-15T15:57:47.347408
28c2827c,"Estágio em Administração | Vendas
Camaçari - BA
Estágio",KORDSA,https://kordsa.gupy.io/jobs/11606381?jobBoardSource=gupy_public_page,2026-07-15T15:57:47.347408
638fdb32,"Analista de Frotas (Roteirização - Inglês Avançado)
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/11650806?jobBoardSource=gupy_public_page,2026-07-16T16:04:50.100720
5999e1a3,"Supervisor de Solda
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/11650274?jobBoardSource=gupy_public_page,2026-07-16T16:04:50.100720
2c6c3cd2,"Vendedor(a)
Salvador - BA
Banco de talentos",SOLAR COCA COLA,https://solarcocacola.gupy.io/jobs/11659447?jobBoardSource=gupy_public_page,2026-07-16T16:04:50.100720
2a0ae9ec,"Analista Qualidade Pleno - Simões Filho UP05
Simões Filho - BA
Efetivo",YPÊ,https://carreirasype.gupy.io/jobs/11651581?jobBoardSource=gupy_public_page,2026-07-16T16:04:50.100720
260d7bbb,"Líder de Qualidade
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/11663110?jobBoardSource=gupy_public_page,2026-07-16T20:43:19.578096
5b9372b7,"Analista de Operações de Resíduos
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/11664431?jobBoardSource=gupy_public_page,2026-07-17T15:45:24.126439
812bf8cc,"Auxiliar Administrativo - Suprimentos | Vaga Afirmativa para PCD
Camaçari - BA
Efetivo",CETREL,https://cetrel.gupy.io/jobs/11673991?jobBoardSource=gupy_public_page,2026-07-17T15:45:24.126439
78228f79,"Auxiliar Administrativo| Vaga Afirmativa para PCD
Camaçari - BA
Efetivo",CETREL,https://cetrel.gupy.io/jobs/11673434?jobBoardSource=gupy_public_page,2026-07-17T15:45:24.126439
f5a795b9,Técnico de Planejamento JR,MFX,https://mfx.inhire.app/vagas/d3e57b9b-af62-41b2-b2ea-73ba8751af40/tecnico-de-planejamento-jr,2026-07-17T15:45:24.126439
1cfd94e7,"Vendedor(a) Externo - Representante de Vendas (CDD Feira de Santana/BA)
Cruz das Almas - BA
Efetivo",AMBEV,https://ambev.gupy.io/jobs/11676030?jobBoardSource=gupy_public_page,2026-07-17T20:46:04.530920
ec9d61be,"[ BANCO DE TALENTOS - Logística - Salvador]
Salvador - BA
Banco de talentos",3CORAÇÕES,https://3coracoes.gupy.io/jobs/11709985?jobBoardSource=gupy_public_page,2026-07-20T16:23:02.595913
b6b578c9,Estágio em Engenharia de Processos (Quimicos),BRASKEM,https://epiw.fa.la1.oraclecloud.com/hcmUI/CandidateExperience/pt-BR/sites/CX_1001/job/6870/,2026-07-20T21:01:21.949723
2e2b8875,"CONSULTOR(A) TÉCNICO(A) COMERCIAL (PRODUÇÃO ANIMAL) - JACUNDÁ / PA
Candeias - BA
Efetivo",TIMAC AGRO,https://timacagro.gupy.io/jobs/11325498?jobBoardSource=gupy_public_page,2026-07-21T16:09:44.548995
235cda76,Analista de Meio Ambiente – GAC - Sênior,ACELEN,https://acelen.jobs.recrut.ai/job/J86VTF,2026-07-21T20:59:15.910397
4faed5c6,Comprador(a) Pleno,ACELEN,https://acelen.jobs.recrut.ai/job/YBZ7OA,2026-07-21T20:59:15.910397
c3822878,"OPERADOR DE EMPILHADEIRA II
Salvador - BA
Efetivo",3CORAÇÕES,https://3coracoes.gupy.io/jobs/11672708?jobBoardSource=gupy_public_page,2026-07-22T16:07:32.929285
2edfcdb4,ENGENHEIRO(A) DE PLANEJAMENTO DE PARADAS PL,ACELEN,https://acelen.jobs.recrut.ai/job/O7KHD3,2026-07-23T16:29:04.103818
d65cb539,"PESSOA VENDEDORA - GANDU/BA
Simões Filho - BA
Efetivo",ALVOAR LÁCTEOS,https://alvoarlacteos.gupy.io/jobs/11776964?jobBoardSource=gupy_public_page,2026-07-24T16:01:51.861225
c74191f6,"Pessoa Executiva de Vendas Externas Mercado Pago - Bahia
Sudeste,Brazil
FinTech
Publicado hace 4 días",MERCADO LIVRE,https://mercadolibre.eightfold.ai/careers/job/43270366,2026-07-24T16:01:51.861225
55f00bae,Líder de Qualidade SGI,MFX,https://mfx.inhire.app/vagas/888b61c8-7ae5-41ec-bcf1-3a1a2de00ed7/lider-de-qualidade-sgi,2026-07-24T21:00:01.308338
ab7fe2a4,"Especialista em Sistemas Logísticos (WMS) - Divisão 11
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/11827538?jobBoardSource=gupy_public_page,2026-07-27T21:01:32.401608
7754e550,Estagiário Técnico de Manutenção,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/3195190,2026-07-27T21:01:32.401608
24af3af6,Operador de Máquina Injetora,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/2618931,2026-07-27T21:01:32.401608
6bb52eba,Técnico de Automação Júnior,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/3195743,2026-07-27T21:01:32.401608
02412bf3,Assistente Administrativo,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/3263884,2026-07-27T21:01:32.401608
3d8ea9fb,Auxiliar de Produção PCD,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/3433580,2026-07-27T21:01:32.401608
097c7663,Jovem aprendiz Recursos Humanos,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/2598252,2026-07-27T21:01:32.401608
b85d9104,Auxiliar Administrativo - Setor de transporte,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/2592551,2026-07-27T21:01:32.401608
e3e54819,Auxiliar de Transporte - Setor de transporte,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/2637227,2026-07-27T21:01:32.401608
0d67822e,Auxiliar de Produção PCD,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/3272382,2026-07-27T21:01:32.401608
0b9dcc99,Analista Contábil,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/2914304,2026-07-27T21:01:32.401608
24a6faf3,Técnico de Manutenção Junior,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/3405064,2026-07-27T21:01:32.401608
4bd33864,Estagiário de Manutenção,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/3137728,2026-07-27T21:01:32.401608
91b9ca65,Assessor Administrativo,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/3179347,2026-07-27T21:01:32.401608
e0f449b6,Estágio Técnico de Automação,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/3022030,2026-07-27T21:01:32.401608
7053db0a,Jovem aprendiz,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/3145616,2026-07-27T21:01:32.401608
74dbe5a7,Supervisor Contábil Fiscal,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/3489626,2026-07-27T21:01:32.401608
e1f39c9d,Analista Fiscal,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/3210274,2026-07-27T21:01:32.401608
1c83572c,Analista Financeiro,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/3045365,2026-07-27T21:01:32.401608
65fa49b9,Auxiliar de Limpeza Industrial,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/3455359,2026-07-27T21:01:32.401608
aee09b23,Analista de SGI,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/3260210,2026-07-27T21:01:32.401608
501f4829,Auxiliar de Produção,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/3398103,2026-07-27T21:01:32.401608
69a00672,Técnico de Automação Júnior,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/3448148,2026-07-27T21:01:32.401608
33de66cb,Jovem aprendiz,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/3528947,2026-07-27T21:01:32.401608
b8334bf9,Coordenador de Logística,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/2980638,2026-07-27T21:01:32.401608
beb368d4,Assistente Financeiro,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/2565119,2026-07-27T21:01:32.401608
b2d62752,Jovem aprendiz,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/3273724,2026-07-27T21:01:32.401608
ca494125,Estagiário Técnico de Automação,BOMIX,https://bomix.pandape.infojobs.com.br/Detail/3253985,2026-07-27T21:01:32.401608
c55643dd,"Engenheiro de Segurança do Trabalho Pleno – Combate a Incêndio
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/11848028?jobBoardSource=gupy_public_page,2026-07-28T20:56:55.024000
7b8d3e67,"Estágio em Edificações
Camaçari - BA
Estágio",MOHAWK,https://mohawk.gupy.io/jobs/11847970?jobBoardSource=gupy_public_page,2026-07-28T20:56:55.024000
063d9d9a,ANALISTA DE TRANSPORTE,INTERMARÍTIMA,https://intermaritima.inhire.app/vagas/faed5cf7-2daf-442c-8f0f-f07eb7377e0a/analista-de-transporte,2026-07-28T20:56:55.024000
5baf4e70,"Assistente de Logística (Controle de Pátio - 1° e 2° Turno)
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/11857717?jobBoardSource=gupy_public_page,2026-07-29T16:24:38.733950
99c496ed,"Assistente de Logística (Recebimento - 1° e 2° T)
Camaçari - BA
Efetivo",BYD,https://bydbrasil.gupy.io/jobs/11860677?jobBoardSource=gupy_public_page,2026-07-29T16:24:38.733950
f17ed115,"ANALISTA DE LOGISTICA JR
Salvador - BA
Efetivo",3CORAÇÕES,https://3coracoes.gupy.io/jobs/11822420?jobBoardSource=gupy_public_page,2026-07-29T16:24:38.733950
58766be0,"Almoxarife de Obra - Salvador | BA
Salvador - BA
Efetivo",MRV&CO,https://vagas-mrveco.gupy.io/jobs/11742364?jobBoardSource=gupy_public_page,2026-07-29T16:24:38.733950
